Code UAI de l'établissement,Établissement,"Statut de l’établissement de la filière de formation (public, privé…)",Département de l’établissement,Région de l’établissement,Commune de l’établissement,Coordonnées GPS de la formation,Filière de formation,Filière de formation très agrégée,Filière de formation détaillée bis,Capacité de l’établissement par formation,Effectif total des candidats en phase principale,Rang du dernier appelé du groupe 1,f_ratio_candidats,f_ratio_admis,f_selectivity_candidats,b_ratio_candidats,b_ratio_admis,b_selectivity_candidats,gen_candidats_ratio,tech_candidats_ratio,prof_candidats_ratio,gen_admis_ratio,tech_admis_ratio,prof_admis_ratio,gen_selectivity_candidats,tech_selectivity_candidats,prof_selectivity_candidats,sans_mention_ratio,assez_bien_mention_ratio,bien_mention_ratio,tres_bien_mention_ratio,tres_bien_avec_felicitation_mention_ratio,meme_academie_ratio,meme_etablissement_ratio,last_call_rank_ratio,pressure_ratio,taux_acces_ratio,longitude,latitude,cluster
0442699V,Lycée général privé Externat Chavagnes,Privé sous contrat d'association,Loire-Atlantique,Pays-de-la-Loire,Nantes,"47.218, -1.57311",CPGE - BCPST,CPGE,BCPST,0.1304347826086956,-0.4484060402684564,-0.2006779661016949,1.3549555844736192,0.7837837837837839,0.0825068055742844,-0.6559533523380469,-0.3076923076923076,-0.2830266988782073,-0.3153971417482136,0.0728761108104902,0.0,0.0,0.0,0.0,-0.6101356576783606,0.0,0.0,1.7500000000000002,1.2666666666666664,-0.4660194174757281,-0.6571428571428573,0.0,-0.3421052631578947,-0.4705882352941176,0.747475344356264,1.406541796543922,0.49,-0.2119983083397466,-1.165915775237692,0
0450049J,Lycée Pothier,Public,Loiret,Centre,Orléans,"47.9079, 1.90916",CPGE - MPSI,CPGE,MPSI,4.304347826086956,1.2990771812080537,1.5728813559322037,-0.6407146266383258,-0.7297297297297298,3.1664951973750446,-0.1615898268502363,-0.0769230769230768,-0.218494549453116,-0.491889879676844,-0.2704902067257965,0.6397987922976806,0.0,0.0,0.0,-0.8726026367548456,0.0,0.0,0.125,-0.0666666666666666,0.6601941747572815,0.0285714285714285,0.25,0.2368421052631581,0.0784313725490196,-0.2563877432974822,0.2809961927049026,0.0900000000000001,-0.020674306869943,-0.13426427576318,0
0630021F,Lycée La Fayette,Public,Puy-de-dôme,Auvergne-Rhône-Alpes,Clermont-Ferrand,"45.7626, 3.13152",CPGE - MPSI,CPGE,MPSI,-0.9130434782608696,0.5180369127516778,-0.0786440677966101,-0.4899575203196641,-0.4324324324324324,0.8664381306040436,-0.2193581531478636,0.6923076923076924,-0.9608179197135904,-0.3408093010232513,-0.1583223329130132,0.0,0.0,0.0,0.0,-0.6479267461673769,0.0,0.0,0.0,-0.3666666666666666,1.0485436893203886,0.0285714285714285,0.0,-0.0526315789473681,0.4705882352941176,-0.747848431400701,-0.6995052362379796,-0.6100000000000001,-0.6156118055700014,0.2278700581332908,0
0690037R,Lycée La Martinière-Diderot,Public,Rhône,Auvergne-Rhône-Alpes,Lyon 1er Arrondissement,"45.7679, 4.82981",CPGE - Ecole normale supérieure Paris Saclay – arts et design,CPGE,Ecole normale supérieure Paris Saclay – arts et design,-1.0434782608695652,-0.3527684563758389,-0.775593220338983,1.5092681659902651,1.0810810810810811,-0.1555297777895774,0.4381348392487774,0.7692307692307692,-0.693364810148192,-0.3178124014283969,39.5748759602228,36.89841342106309,-0.25,0.25,0.0,0.0976987467744979,-0.3507853403141361,0.0,0.0,-0.4999999999999999,0.1941747572815535,0.6571428571428573,1.0,-0.5263157894736841,0.8627450980392157,-1.0625590867389485,-0.1886756034187751,-0.8900000000000001,-0.6141420023988318,0.7310026196642948,0
0690521S,Lycée Sainte - Marie Lyon,Privé sous contrat d'association,Rhône,Auvergne-Rhône-Alpes,Lyon 5e  Arrondissement,"45.76437, 4.82673",CPGE - Lettres,CPGE,Lettres,-0.217391304347826,-0.298238255033557,-0.1247457627118644,0.9893166170321892,1.0540540540540542,-0.4514447456502178,-0.0138133085844761,-0.4615384615384615,1.494118933076554,-0.0047908643603502,-0.4645852064168748,0.0,0.0,0.0,0.0,-0.1482249169590931,0.0,0.0,0.0,-0.4666666666666666,-0.0776699029126212,0.8857142857142859,0.5,-0.2368421052631578,1.4117647058823528,0.3257654091659258,0.4230223697851799,0.0900000000000001,-0.6151209467751008,0.7300901440037684,0
0690522T,Lycée Aux Lazaristes,Privé sous contrat d'association,Rhône,Auvergne-Rhône-Alpes,Lyon 5e  Arrondissement,"45.7641, 4.82597",CPGE - MPSI,CPGE,MPSI,0.6521739130434783,2.2613255033557045,0.143728813559322,-0.6853024781383028,-0.1081081081081082,-0.4927498828637123,-0.4184835016910766,-0.5384615384615385,1.3096841176610818,0.5236061163042148,-0.130219870814597,0.0,0.0,0.0,0.0,0.637568090140417,0.0,0.0,0.0,-0.6333333333333332,-1.5922330097087378,0.1999999999999999,17.5,-0.7368421052631579,0.0,-1.172021955302344,-0.6674019209406916,-1.0100000000000002,-0.6151958235404247,0.7298649876719502,1
0782565P,Lycée Jules Ferry,Public,Yvelines,Ile-de-France,Versailles,"48.7947, 2.12151",CPGE - PTSI,CPGE,PTSI,2.217391304347826,0.4433724832214765,0.2657627118644067,-0.9486127148141228,-0.5675675675675677,0.5115754958594748,-0.6220959557609163,-0.6923076923076923,3.291099238950925,0.2189886576932242,0.345844309376031,2.1371465571888355,0.0,0.0,0.0,0.1845634788803567,0.0,0.0,0.0,-0.6333333333333332,0.4660194174757283,0.6571428571428573,0.0,0.3157894736842105,-0.3137254901960783,-0.5479538029520864,0.4319225059814095,-0.6300000000000001,0.2252542690155785,-0.0713538191031818,0
0810004P,Lycée Louis Rascol,Public,Tarn,Occitanie,Albi,"43.9318, 2.1543",CPGE - TSI,CPGE,TSI,-0.217391304347826,-0.460989932885906,-0.5532203389830509,-1.4444125587383974,-0.8648648648648649,1.504716572178953,1.683215097337826,1.307692307692308,-0.5056518147462296,-1.7529821709252271,196.78008672063945,0.0,-1.0,1.0,0.0,0.0,-0.2004504504504504,0.0,0.0,0.0999999999999999,0.4271844660194176,0.0571428571428571,0.0,-0.1315789473684208,0.1568627450980392,-0.3176010103229685,1.0663648625359463,-0.2900000000000001,-1.1233317387355533,-0.0616395084185509,0
0810006S,Lycée Laperouse,Public,Tarn,Occitanie,Albi,"43.93, 2.1462",CPGE - PCSI,CPGE,PCSI,0.1304347826086956,0.0994127516778523,0.4691525423728813,-0.2133649261115279,0.027027027027027,-0.1470481017356788,-0.2422145935137975,0.5384615384615384,-0.8966649540591032,-0.2429332394466691,-0.2427374145037808,1.4625616277164604,0.0,0.0,0.0,-0.5023726882077927,0.0,0.0,0.25,-0.2666666666666666,1.1650485436893203,-0.2,0.0,0.5526315789473686,-0.3137254901960783,0.297957078007394,-0.0356436574948033,0.1699999999999999,-1.123830917171046,-0.0640392009024031,0
0870015U,Lycée Gay-Lussac,Public,Haute-Vienne,Nouvelle Aquitaine,Limoges,"45.8308, 1.26263",CPGE - PCSI,CPGE,PCSI,0.1304347826086956,-0.2135067114093959,0.4447457627118644,-0.2628077183191643,0.027027027027027,-0.2070355875936295,0.0569559623325275,0.1538461538461538,-0.3871537077769119,0.2760282949669617,0.2030595692458059,0.0,0.0,0.0,0.0,0.2693886193284033,0.0,0.0,0.25,-0.3333333333333333,0.0776699029126214,0.6285714285714287,0.5,-0.1578947368421051,0.7058823529411764,1.2017028309821225,0.4760205156243863,-0.1499999999999999,-0.5966984892919283,-0.3258041747242761,0
0920146J,Lycée Marie Curie,Public,Hauts-de-Seine,Ile-de-France,Sceaux,"48.7776, 2.28808",CPGE - ENS Cachan D2,CPGE,ENS Cachan D2,0.1304347826086956,0.1942114093959731,0.4908474576271186,0.3347225324837458,0.2972972972972972,-0.0472236174367082,0.0366264362260288,-0.5384615384615385,2.4004810164682184,-0.0887815449466027,1.3478659784535292,0.0,0.0,0.0,0.0,-0.2731296607053546,0.0,0.0,0.25,0.2666666666666666,0.6601941747572815,-0.3142857142857143,0.0,-0.1315789473684208,-0.1568627450980391,0.1507149482392058,-0.1291547153372594,-0.01,0.2205120738784089,-0.0220060688519173,0
0940120V,Lycée Marcelin Berthelot,Public,Val-de-Marne,Ile-de-France,Saint-Maur-des-Fossés,"48.81014, 2.46977",CPGE - Lettres,CPGE,Lettres,0.1304347826086956,1.0851510067114094,0.0569491525423728,0.4038437439022463,0.7297297297297298,-0.5444257544079167,-0.8715023309941661,-0.2307692307692307,-0.7119295195632366,-1.2373015848418367,-0.1409803818335422,2.8445448710462684,0.0,0.0,0.0,-1.9811239318464424,0.0,0.0,0.375,0.0666666666666666,0.3883495145631069,-0.1428571428571429,2.0,0.2368421052631581,0.3137254901960785,-0.950336402616342,-0.5564692507169208,0.23,0.2295361107066843,0.0318211073692038,0
0060673Z,Lycée Stanislas,Privé sous contrat d'association,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Cannes,"43.5526, 7.00834",CPGE - B/L - Lettres et sciences sociales,CPGE,B/L - Lettres et sciences sociales,-0.391304347826087,-0.2789429530201342,-0.1111864406779661,0.7692108322292704,0.4594594594594596,0.0871046184189895,-0.6639215464807091,-0.5384615384615385,0.7214239286370806,-0.4194822320920187,-0.0913707667688255,0.0,0.0,0.0,0.0,-0.7649233251487847,0.0,0.0,0.5,0.5666666666666665,0.1165048543689321,-0.2,0.0,0.368421052631579,0.1568627450980392,0.3156941593253369,0.2296734529876041,0.41,-1.2284919958124496,1.3764102822379054,0
9710003B,Lycée Baimbridge,Public,Guadeloupe,Guadeloupe,Les Abymes,"16.2711, -61.5253",CPGE - ECG -  - Mathématiques approfondies + HGG,CPGE,ECG - Mathématiques approfondies + HGG,-0.9130434782608696,-0.7151845637583892,-0.7566101694915254,0.2504043330712274,0.0,0.4854620352295317,2.054767644688008,0.0,1.5832501986503713,0.4821452672617079,1.285022911365824,0.0,0.0,0.0,0.0,0.5759105742230571,0.0,0.0,1.375,0.3,-0.932038834951456,0.4571428571428572,1.5,0.7894736842105264,0.0,0.6808845971898109,2.9480181783589927,0.23,-8.794234489070082,-2.0274231524404653,0
0593114P,Lycée Saint-Paul,Privé sous contrat d'association,Nord,Hauts-de-France,Lille,"50.641, 3.05732",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + HGG,-0.9130434782608696,-0.2495805369127516,0.2603389830508474,-0.2857606938713323,-0.2432432432432433,0.4561014113359124,-0.9013856136754088,-0.5384615384615385,0.1522755833832201,0.4862849496802249,-0.4645852064168748,0.0,0.0,0.0,0.0,0.582066804510354,0.0,0.0,0.0,-0.0666666666666666,0.2718446601941748,0.1999999999999999,1.0,-0.8157894736842104,0.5490196078431373,1.111128712502899,-0.2395540737797845,-0.4100000000000001,0.7296186138092164,0.2058876899478805,0
0690519P,Lycée Notre Dame Des Minimes,Privé sous contrat d'association,Rhône,Auvergne-Rhône-Alpes,Lyon 5e  Arrondissement,"45.7593, 4.78912",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + HGG,-1.2173913043478262,-0.0666946308724832,0.4230508474576271,-0.0452212037356089,-0.4594594594594595,1.99178800293535,-0.6039346021561279,-0.3846153846153846,0.0275467669211813,0.4640146605634772,-0.4645852064168748,0.0,0.0,0.0,0.0,0.5489480735289334,0.0,0.0,0.0,0.0999999999999999,0.5825242718446605,-0.0285714285714286,0.0,-0.8157894736842104,-0.4705882352941176,0.7713855468946438,-0.6125654414128201,-0.23,-0.6165269660350667,0.7189478681620799,0
0920801W,Lycée Alexandre Dumas,Public,Hauts-de-Seine,Ile-de-France,Saint-Cloud,"48.8493, 2.2153",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + HGG,-0.9130434782608696,-0.2680369127516778,0.1708474576271186,0.3268147082400325,-0.1621621621621621,1.1057064671768522,0.1248635329664809,0.0769230769230768,-0.2278502406927723,-0.0762479735956154,0.26744667669102,0.0,0.0,0.0,0.0,-0.2544906580577585,0.0,0.0,1.5,2.2999999999999994,-1.5922330097087378,-0.6571428571428573,0.0,0.1315789473684211,1.4901960784313726,0.9955226558340798,-0.2131209218934143,0.43,0.2403960148921567,-0.0435677502068254,0
0210015C,Lycée Carnot,Public,Côte-d'Or,Bourgogne-Franche-Comté,Dijon,"47.3237, 5.04925",CPGE - MPSI,CPGE,MPSI,2.1739130434782608,0.7730704697986577,0.1925423728813559,-0.7948827619095878,-0.5135135135135135,0.6026660821971751,0.1673020683933079,0.0,-0.0617801760883329,0.3105806346348835,-0.206940564529292,0.0,0.0,0.0,0.0,0.3207723097799124,0.0,0.0,0.0,-0.5999999999999999,-0.1553398058252426,0.9714285714285714,1.25,0.2894736842105265,0.0784313725490196,-0.8189633919656678,0.115665325033112,-0.7700000000000001,-0.182685441322267,0.796013547893492,0
0250007X,Lycée Victor Hugo,Public,Doubs,Bourgogne-Franche-Comté,Besançon,"47.2189, 5.97849",CPGE - MPSI,CPGE,MPSI,0.0,0.0541107382550335,0.143728813559322,-0.7421460006901824,-0.4054054054054055,0.2242217935774472,0.3032321134681448,-0.1538461538461538,0.4354566981859972,0.3810211990480134,-0.4645852064168748,0.0,0.0,0.0,0.0,0.4255263204148032,0.0,0.0,0.0,-0.6333333333333332,0.1165048543689321,0.7428571428571429,1.7500000000000002,0.6052631578947371,-0.4705882352941176,-0.0660012074183718,-0.0504950318593888,-0.4100000000000001,-0.2117487191220023,1.0713086397076523,0
0860035W,Lycée Camille Guérin,Public,Vienne,Nouvelle Aquitaine,Poitiers,"46.5678, 0.36531",CPGE - MP2I,CPGE,MP2I,0.1304347826086956,0.7529362416107382,0.5071186440677966,-0.8059616448760658,-0.5945945945945946,1.0846571837539372,-0.5927951043147854,0.6153846153846154,-1.113093692727218,-0.6892263229247464,-0.0732133217938808,0.0,0.0,0.0,0.0,-1.1660668366355205,0.0,0.0,0.0,-0.2333333333333333,0.9320388349514565,-0.0571428571428572,0.5,-0.7894736842105261,-0.3137254901960783,-0.4502158852987055,-0.4532494788404867,-0.1899999999999999,-0.3923126520934299,-0.591642700602071,0
0620006V,Lycée Robespierre,Public,Pas-de-Calais,Hauts-de-France,Arras,"50.287, 2.76405",CPGE - MPSI,CPGE,MPSI,0.1304347826086956,-0.0096476510067114,0.8650847457627119,-0.6498401321017253,-0.4594594594594595,0.6580309734707199,0.7207316861895877,0.6153846153846154,-0.4503083418017537,0.0973781505078821,-0.21336856221386,0.0,0.0,0.0,0.0,0.0037133044227363,0.0,0.0,0.625,0.1666666666666666,-0.0388349514563104,0.1714285714285713,0.5,0.4210526315789474,0.627450980392157,1.1673732570897253,0.098556331343319,0.49,0.6391009241734096,0.1190040091158686,0
0630021F,Lycée La Fayette,Public,Puy-de-dôme,Auvergne-Rhône-Alpes,Clermont-Ferrand,"45.7626, 3.13152",CPGE - TSI,CPGE,TSI,-0.6521739130434783,-0.4517617449664429,-0.48,-1.2291461794152223,-0.8648648648648649,2.997152959915021,0.1665521877332414,0.2307692307692308,-0.4021461184409085,-1.7529821709252271,133.4554190090074,0.0,-1.0,1.0,0.0,0.0,-0.4571428571428572,0.0,1.25,0.6333333333333332,-0.2718446601941746,-0.1714285714285714,0.0,-0.0263157894736842,2.745098039215686,-0.0098291208917009,0.4990689945655301,0.3500000000000001,-0.6156118055700014,0.2278700581332908,0
0670080Y,Lycée Kléber,Public,Bas-Rhin,Grand-Est,Strasbourg,"48.5942, 7.75706",CPGE - MPSI,CPGE,MPSI,6.391304347826087,1.7529362416107384,1.7166101694915257,-0.5951905387085427,-0.5135135135135135,1.0872274866141889,-0.0487811638138628,-0.2307692307692307,0.2740099458003169,0.1493207088903451,-0.0644964217795726,0.5275279046450547,0.0,0.0,0.0,0.08095844518123,0.0,0.0,0.0,-0.5999999999999999,-0.9708737864077668,1.2000000000000002,4.75,-0.1315789473684208,-0.2352941176470588,-0.4841891211552239,0.4131841352103155,-0.49,0.1696513377288768,1.5968975827542102,1
0750699C,Lycée Janson De Sailly,Public,Paris,Ile-de-France,Paris 16e  Arrondissement,"48.8655, 2.27947",CPGE - BCPST,CPGE,BCPST,2.217391304347826,1.8921979865771807,1.8169491525423729,1.2092941836319029,0.8378378378378377,-0.0867754789042283,0.1642391132503005,-0.2307692307692307,0.529290965006438,0.2097520096675679,0.1428502989259643,1.0011502185415229,0.0,0.0,0.0,0.1708274173713154,0.0,0.0,0.0,-0.5999999999999999,-0.1941747572815533,1.1142857142857143,0.5,-1.3157894736842104,-0.2352941176470588,-0.3703894551681451,-0.3554556677346696,-0.5700000000000001,0.2448886208115799,-0.0245568530847527,0
0783053V,Lycée Sainte Geneviève,Privé sous contrat d'association,Yvelines,Ile-de-France,Versailles,"48.8024, 2.15426",CPGE - PCSI,CPGE,PCSI,3.5217391304347827,1.268036912751678,-0.8705084745762712,-0.4275857389021952,-0.2702702702702703,0.3140688048927469,-0.7655719242460177,-0.6923076923076923,2.603339520087547,0.6265878684551694,-0.4645852064168748,0.0,0.0,0.0,0.0,0.7907149544493293,0.0,0.0,0.0,-0.6333333333333332,-1.5145631067961165,0.2285714285714285,16.5,-1.0526315789473684,-0.4705882352941176,-1.704415730293735,0.1318943036971542,-1.0900000000000003,0.2273896434340692,-0.0616513587518046,1
0830053G,Lycée Dumont d'Urville,Public,Var,Provence-Alpes-Côte d'Azur,Toulon,"43.1179, 5.93876",CPGE - PCSI,CPGE,PCSI,2.217391304347826,0.699244966442953,1.214915254237288,-0.2941132812980148,-0.027027027027027,-0.1364481508442012,-0.0788369206790501,-0.1538461538461538,0.028463737334603,-0.5832333643740905,-0.0595035239745751,2.670555878523323,0.0,0.0,0.0,-1.0084419283210528,0.0,0.0,0.125,0.4666666666666666,0.4660194174757283,-0.2857142857142857,0.0,-0.3684210526315787,0.0,0.0752696345360879,0.1846350779205366,0.3700000000000001,-1.3490435879836686,1.0595382962035236,0
0910627M,Lycée Jean Baptiste Corot,Public,Essonne,Ile-de-France,Savigny-sur-Orge,"48.6745, 2.35419",CPGE - MPSI,CPGE,MPSI,-0.0434782608695652,-0.0574664429530201,-0.504406779661017,-0.6940823230363956,-0.4324324324324324,0.4357274861009027,1.4320622743199958,1.230769230769231,-0.5525304288883793,0.2486650632456944,0.3355058571745647,0.0,0.0,0.0,0.0,0.2286960398379368,0.0,0.0,0.0,-0.2666666666666666,0.3495145631067962,0.3714285714285714,0.5,0.6578947368421053,2.588235294117647,-0.9178097847830884,0.0677381362627774,-0.8100000000000002,0.1919202423788639,-0.002420430567046,0
0920875B,Lycée Sainte-Marie de Neuilly,Privé sous contrat d'association,Hauts-de-Seine,Ile-de-France,Neuilly-sur-Seine,"48.885, 2.28142",CPGE - Lettres,CPGE,Lettres,-0.3043478260869565,-0.2445469798657718,-0.1383050847457627,1.1939322941016828,0.8108108108108106,-0.065390861029867,-1.0008800765406314,-0.8461538461538461,0.4402809852686186,0.4005069987862636,-0.4645852064168748,0.0,0.0,0.0,0.0,0.4545041642185297,0.0,0.0,0.0,-0.6333333333333332,0.0388349514563107,0.9142857142857144,0.75,-0.6578947368421051,-0.2352941176470588,0.1330365070401185,0.2218793468732455,-0.2900000000000001,0.2502963871960725,-0.0239791493386404,0
0870016V,Lycée Leonard Limosin,Public,Haute-Vienne,Nouvelle Aquitaine,Limoges,"45.8297, 1.25426",CPGE - BCPST,CPGE,BCPST,-0.4347826086956521,0.1279362416107382,0.4094915254237288,0.9450627898200296,0.9729729729729728,-0.4058246273724574,-0.2460429263348089,-0.6153846153846154,2.8465669557331696,-0.3564846407262156,0.3964784745861288,1.419169746963965,0.0,0.0,0.0,-0.6712379549237305,0.0,0.0,0.75,0.2666666666666666,0.5436893203883497,-0.3142857142857143,0.0,-0.1578947368421051,0.2352941176470588,0.2091528944879089,-0.3321246240199546,0.1899999999999999,-0.5970035427802862,-0.3282838569575899,0
0130002G,Lycée Paul Cezanne,Public,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Aix-en-Provence,"43.5341, 5.45969",CPGE - MPSI,CPGE,MPSI,0.1304347826086956,1.0943791946308723,0.8732203389830508,-0.4655073091088901,-0.1621621621621621,-0.0595068715172758,0.6506626438610853,0.3076923076923076,-0.1757723450045213,0.335223388803047,0.072174464182256,0.7077321714624473,0.0,0.0,0.0,0.3574191957569309,0.0,0.0,0.0,-0.6333333333333332,-0.699029126213592,1.4857142857142858,0.5,0.2894736842105265,0.1568627450980392,-0.4080045186171413,-0.5588286524747095,-0.6100000000000001,-1.2336224408438892,0.917609817408584,0
0130002G,Lycée Paul Cezanne,Public,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Aix-en-Provence,"43.5341, 5.45969",CPGE - Lettres,CPGE,Lettres,0.1304347826086956,-0.1153523489932885,0.5098305084745762,1.4390789670137247,1.216216216216216,-0.3241951002079931,0.7392831781758207,0.2307692307692308,-0.0099437476186523,0.0878646093572368,0.1118043837872385,1.899963236005495,0.0,0.0,0.0,-0.0104345321139682,0.0,0.0,0.0,-0.0333333333333333,-0.3106796116504853,0.6285714285714287,0.5,0.4210526315789474,0.3137254901960785,0.9364566919222704,0.2675267558228934,0.3300000000000001,-1.2336224408438892,0.917609817408584,0
0130002G,Lycée Paul Cezanne,Public,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Aix-en-Provence,"43.5341, 5.45969",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + HGG,-0.9130434782608696,-0.3695469798657718,-0.0542372881355932,0.2378208378020863,0.2972972972972972,-0.141277998749416,-0.1951798013064931,-0.8461538461538461,0.4402809852686186,0.1704197633373546,1.3198252428226227,0.0,0.0,0.0,0.0,0.1123354023697815,0.0,0.0,1.0,0.3999999999999999,-0.3883495145631067,0.2285714285714285,0.0,0.3947368421052632,0.1568627450980392,0.9369492919900356,-0.0301442393960816,0.23,-1.2336224408438892,0.917609817408584,0
0900003P,Lycée Gustave Courbet,Public,Territoire de Belfort,Bourgogne-Franche-Comté,Belfort,"47.6523, 6.85612",CPGE - ECG -  - Mathématiques appliquées + ESH,CPGE,ECG - Mathématiques appliquées + ESH,0.0869565217391304,-0.0952181208053691,-0.4528813559322034,0.2458857143154905,-0.1351351351351351,0.8897918650283072,-0.8851703504093243,0.9230769230769232,-1.3279498084709582,-1.2325768780107158,-0.4645852064168748,0.0,0.0,0.0,0.0,-1.9740976964129608,0.0,0.0,2.875,0.7999999999999998,-0.4271844660194174,-0.5714285714285715,0.0,0.7105263157894737,2.431372549019608,-0.8075725766329556,0.2049242904450458,0.6900000000000001,-0.0915576447097506,1.3313138390413668,0
0753897D,Lycée Saint Michel de Picpus,Privé sous contrat d'association,Paris,Ile-de-France,Paris 12e  Arrondissement,"48.8424, 2.39664",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + HGG,-1.2608695652173914,0.4836409395973154,0.9057627118644068,-0.0129177803409704,-0.5405405405405406,2.7531876635955057,-0.7784474996875564,-0.8461538461538461,0.4402809852686186,0.5366442941681371,-0.4645852064168748,0.0,0.0,0.0,0.0,0.6569575063666495,0.0,0.0,0.0,-0.2333333333333333,1.5533980582524274,-0.4857142857142857,0.0,-1.1842105263157894,-0.4705882352941176,0.2581884421826037,-0.8100356740919827,-0.5900000000000001,0.2384824975561057,0.0101557355983268,0
0940120V,Lycée Marcelin Berthelot,Public,Val-de-Marne,Ile-de-France,Saint-Maur-des-Fossés,"48.81014, 2.46977",CPGE - ECG,CPGE,ECG - Mathématiques appliquées + ESH,-0.9130434782608696,1.1254194630872485,0.8108474576271186,0.0621461345659902,0.4054054054054055,-0.4596462048044218,0.6048411085169553,-0.2307692307692307,1.0573032648967582,0.2589017438250229,-0.4645852064168748,0.0,0.0,0.0,0.0,0.2439192759832889,0.0,0.0,0.0,-0.2333333333333333,-0.1165048543689319,0.7714285714285716,0.0,-0.6315789473684209,-0.1568627450980391,-0.4249991810206638,-0.8079857036171743,-0.7300000000000001,0.2295361107066843,0.0318211073692038,0
